"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-17T16:30:00.000Z","182.89","183.22","182.79","183.04","0.0644","0.0459","111,491"
"2024-05-17T17:00:00.000Z","183.04","183.73","182.93","183.67","0.3454","0.3269","191,370"
"2024-05-17T17:30:00.000Z","183.70","184.24","183.65","184.03","0.1987","0.1803","283,256"
"2024-05-17T18:00:00.000Z","184.03","184.28","183.80","183.96","-0.0408","-0.0592","193,807"
"2024-05-17T18:30:00.000Z","184.01","184.57","183.94","184.33","0.2011","0.1827","177,543"
"2024-05-17T19:00:00.000Z","184.30","185.14","184.26","185.06","0.3987","0.3803","396,691"
"2024-05-17T19:30:00.000Z","185.06","185.38","184.74","185.06","-0.0027","-0.0212","616,355"
"2024-05-20T13:30:00.000Z","184.65","186.21","184.01","185.59","0.2837","0.2652","462,688"
"2024-05-20T14:00:00.000Z","185.57","188.33","185.54","188.20","1.41","1.39","742,413"
"2024-05-20T14:30:00.000Z","188.20","188.42","187.61","188.07","-0.0691","-0.0875","453,546"
"2024-05-20T15:00:00.000Z","188.14","188.19","187.50","188.18","0.0585","0.0400","348,991"
"2024-05-20T15:30:00.000Z","188.18","188.63","188.11","188.45","0.1435","0.1250","363,094"
"2024-05-20T16:00:00.000Z","188.49","188.50","187.87","188.20","-0.1317","-0.1501","204,538"
"2024-05-20T16:30:00.000Z","188.19","188.47","187.73","187.92","-0.1498","-0.1682","160,730"
"2024-05-20T17:00:00.000Z","187.93","188.04","187.65","187.80","-0.0639","-0.0823","121,662"
"2024-05-20T17:30:00.000Z","187.74","187.81","186.44","186.58","-0.6508","-0.6693","235,960"
"2024-05-20T18:00:00.000Z","186.54","186.73","186.06","186.62","0.0249","0.0064","208,230"
"2024-05-20T18:30:00.000Z","186.63","187.15","186.54","186.76","0.0751","0.0566","172,658"
"2024-05-20T19:00:00.000Z","186.77","186.77","186.37","186.60","-0.0880","-0.1064","101,573"
"2024-05-20T19:30:00.000Z","186.61","186.84","186.27","186.69","0.0482","0.0298","388,529"
"2024-05-21T13:30:00.000Z","185.30","185.84","183.11","183.19","-1.87","-1.89","696,437"
"2024-05-21T14:00:00.000Z","183.17","184.47","183.14","183.87","0.3685","0.3500","303,770"
"2024-05-21T14:30:00.000Z","183.88","184.93","183.88","184.89","0.5575","0.5390","232,011"
"2024-05-21T15:00:00.000Z","184.88","185.28","184.79","185.04","0.0811","0.0627","194,973"
"2024-05-21T15:30:00.000Z","185.03","185.09","184.57","184.78","-0.1405","-0.1590","122,290"
"2024-05-21T16:00:00.000Z","184.78","184.88","184.48","184.70","-0.0433","-0.0618","116,403"
"2024-05-21T16:30:00.000Z","184.69","185.06","184.60","184.98","0.1514","0.1330","139,688"
"2024-05-21T17:00:00.000Z","184.96","185.45","184.92","185.35","0.2002","0.1817","84,256"
"2024-05-21T17:30:00.000Z","185.35","185.85","185.19","185.67","0.1726","0.1542","139,228"
"2024-05-21T18:00:00.000Z","185.69","186.35","185.61","186.19","0.2828","0.2643","149,951"
"2024-05-21T18:30:00.000Z","186.19","186.39","186.13","186.31","0.0618","0.0433","152,913"
"2024-05-21T19:00:00.000Z","186.29","186.32","185.51","185.56","-0.4026","-0.4210","190,904"
"2024-05-21T19:30:00.000Z","185.55","185.65","184.72","184.80","-0.4096","-0.4280","493,252"
