"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-21T17:30:00.000Z","7.49","7.51","7.47","7.50","0.0668","0.0336","125,142"
"2024-05-21T18:00:00.000Z","7.50","7.51","7.47","7.47","-0.3336","-0.3667","136,758"
"2024-05-21T18:30:00.000Z","7.47","7.48","7.43","7.43","-0.5355","-0.5687","222,777"
"2024-05-21T19:00:00.000Z","7.43","7.48","7.43","7.45","0.2692","0.2360","225,666"
"2024-05-21T19:30:00.000Z","7.46","7.46","7.42","7.42","-0.4027","-0.4359","724,603"
"2024-05-22T13:30:00.000Z","7.39","7.43","7.32","7.34","-1.01","-1.04","264,387"
"2024-05-22T14:00:00.000Z","7.35","7.35","7.15","7.17","-2.45","-2.48","596,255"
"2024-05-22T14:30:00.000Z","7.17","7.26","7.14","7.26","1.32","1.29","354,434"
"2024-05-22T15:00:00.000Z","7.25","7.28","7.23","7.24","-0.3444","-0.3775","195,986"
"2024-05-22T15:30:00.000Z","7.24","7.27","7.21","7.27","0.4713","0.4381","237,083"
"2024-05-22T16:00:00.000Z","7.27","7.32","7.26","7.29","0.2187","0.1856","195,057"
"2024-05-22T16:30:00.000Z","7.29","7.31","7.26","7.28","-0.1373","-0.1704","183,622"
"2024-05-22T17:00:00.000Z","7.28","7.32","7.21","7.21","-0.8935","-0.9266","163,037"
"2024-05-22T17:30:00.000Z","7.21","7.24","7.18","7.23","0.2774","0.2442","281,638"
"2024-05-22T18:00:00.000Z","7.24","7.24","7.10","7.12","-1.59","-1.62","419,187"
"2024-05-22T18:30:00.000Z","7.12","7.14","7.10","7.12","0.0703","0.0371","244,053"
"2024-05-22T19:00:00.000Z","7.13","7.16","7.09","7.12","-0.0702","-0.1034","373,621"
"2024-05-22T19:30:00.000Z","7.11","7.15","7.05","7.07","-0.6325","-0.6656","1,017,864"
"2024-05-23T13:30:00.000Z","7.13","7.17","7.00","7.04","-0.4243","-0.4575","801,808"
"2024-05-23T14:00:00.000Z","7.04","7.18","7.03","7.15","1.56","1.53","453,256"
"2024-05-23T14:30:00.000Z","7.15","7.16","7.07","7.08","-1.05","-1.08","288,679"
"2024-05-23T15:00:00.000Z","7.08","7.16","7.07","7.12","0.6360","0.6029","158,105"
"2024-05-23T15:30:00.000Z","7.12","7.14","7.11","7.11","-0.1039","-0.1371","125,840"
"2024-05-23T16:00:00.000Z","7.11","7.12","7.07","7.12","0.1040","0.0709","116,288"
"2024-05-23T16:30:00.000Z","7.12","7.13","7.08","7.09","-0.4213","-0.4545","118,071"
"2024-05-23T17:00:00.000Z","7.08","7.13","7.07","7.08","-0.2116","-0.2447","166,707"
"2024-05-23T17:30:00.000Z","7.08","7.09","7.05","7.08","","-0.0332","161,362"
"2024-05-23T18:00:00.000Z","7.07","7.07","7.01","7.02","-0.7774","-0.8106","236,745"
"2024-05-23T18:30:00.000Z","7.02","7.07","7.01","7.03","0.0712","0.0380","211,944"
"2024-05-23T19:00:00.000Z","7.03","7.06","7.01","7.01","-0.1423","-0.1755","198,004"
"2024-05-23T19:30:00.000Z","7.02","7.07","7.00","7.07","0.7840","0.7509","773,948"
"2024-05-24T13:30:00.000Z","7.16","7.19","7.10","7.13","0.9194","0.8862","240,716"
"2024-05-24T14:00:00.000Z","7.14","7.30","7.14","7.26","1.82","1.79","296,206"
"2024-05-24T14:30:00.000Z","7.26","7.32","7.23","7.25","-0.2051","-0.2383","214,305"
"2024-05-24T15:00:00.000Z","7.25","7.33","7.24","7.29","0.6193","0.5861","161,752"
"2024-05-24T15:30:00.000Z","7.29","7.32","7.25","7.27","-0.3701","-0.4033","166,950"
"2024-05-24T16:00:00.000Z","7.26","7.28","7.25","7.28","0.0963","0.0631","75,269"
"2024-05-24T16:30:00.000Z","7.27","7.32","7.26","7.29","0.2062","0.1730","110,280"
"2024-05-24T17:00:00.000Z","7.29","7.29","7.25","7.25","-0.4801","-0.5133","73,681"
"2024-05-24T17:30:00.000Z","7.25","7.26","7.24","7.25","","-0.0332","73,002"
"2024-05-24T18:00:00.000Z","7.25","7.28","7.23","7.23","-0.3432","-0.3764","129,442"
"2024-05-24T18:30:00.000Z","7.24","7.25","7.22","7.24","0.0678","0.0346","89,564"
"2024-05-24T19:00:00.000Z","7.24","7.26","7.22","7.25","0.2059","0.1728","127,501"
"2024-05-24T19:30:00.000Z","7.24","7.29","7.23","7.26","0.1283","0.0951","733,897"
"2024-05-28T13:30:00.000Z","7.44","7.57","7.31","7.38","1.66","1.63","839,922"
"2024-05-28T14:00:00.000Z","7.38","7.42","7.33","7.40","0.2453","0.2121","327,080"
"2024-05-28T14:30:00.000Z","7.39","7.49","7.38","7.49","1.17","1.14","269,861"
"2024-05-28T15:00:00.000Z","7.48","7.50","7.46","7.48","-0.0668","-0.1000","368,463"
"2024-05-28T15:30:00.000Z","7.47","7.56","7.46","7.55","1.00","0.9695","380,519"
"2024-05-28T16:00:00.000Z","7.55","7.57","7.48","7.49","-0.9265","-0.9597","281,790"
"2024-05-28T16:30:00.000Z","7.49","7.55","7.49","7.51","0.3340","0.3008","307,037"
"2024-05-28T17:00:00.000Z","7.51","7.52","7.47","7.51","","-0.0332","239,142"
"2024-05-28T17:30:00.000Z","7.52","7.52","7.42","7.43","-0.9987","-1.03","186,543"
"2024-05-28T18:00:00.000Z","7.43","7.44","7.40","7.41","-0.4035","-0.4367","227,594"
"2024-05-28T18:30:00.000Z","7.41","7.42","7.37","7.42","0.2026","0.1694","228,014"
"2024-05-28T19:00:00.000Z","7.42","7.48","7.42","7.45","0.4043","0.3711","265,562"
"2024-05-28T19:30:00.000Z","7.46","7.50","7.45","7.49","0.5369","0.5037","884,852"
